cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
303.0,186.0,2.8209479177387813,25.0,1.242748407277043,-1.0528241611851286e-09,-1.6661226842629162e-09,6.132985230777876e-10,0.6132985230777876,6.1329852307778765,2.8209479177387813,4.231421876608172,36.0,automatic
204.0,189.0,4.370193722368317,60.0,1.0106476583487134,1.5851653323295523e-09,2.790346564918167e-10,1.3061306758377356e-09,1.3061306758377356,13.061306758377356,4.370193722368317,6.555290583552475,76.0,automatic
352.0,198.0,3.826519928662906,46.0,1.11904675662114,1.6998037422055745e-09,5.866258590003781e-10,1.1131778832051964e-09,1.1131778832051964,11.131778832051964,3.826519928662906,5.739779892994359,56.0,automatic
468.0,198.0,3.8678889139475245,47.0,0.9851390257324145,1.9279342566846935e-09,7.29231008911313e-10,1.1987032477733806e-09,1.1987032477733806,11.987032477733806,3.8678889139475245,5.801833370921287,56.0,automatic
418.0,201.0,4.029119531035698,51.0,1.000157718336131,1.7551726738673779e-09,4.753347992991763e-10,1.2798378745682015e-09,1.2798378745682015,12.798378745682015,4.029119531035698,6.043679296553547,64.0,automatic
108.0,211.0,3.523362819972964,39.0,1.0449216404523272,1.2304431917797842e-09,4.813747733756202e-10,7.49068418404164e-10,0.749068418404164,7.4906841840416405,3.523362819972964,5.285044229959446,52.0,automatic
149.0,211.0,4.1841419359420025,55.0,1.011324263046497,2.0768851083374784e-09,4.1275152740105625e-10,1.6641335809364222e-09,1.6641335809364222,16.64133580936422,4.1841419359420025,6.276212903913004,64.0,automatic
454.0,216.0,3.1915382432114616,32.0,1.2083268721137757,1.332006283050191e-09,5.249326806566756e-10,8.070736023935154e-10,0.8070736023935154,8.070736023935154,3.1915382432114616,4.787307364817193,32.0,automatic
324.0,219.0,4.54864184146723,65.0,1.0313572297530655,1.259480297832738e-09,2.9948386826017526e-10,9.599964295725627e-10,0.9599964295725627,9.599964295725627,4.54864184146723,6.822962762200845,76.0,automatic
241.0,222.0,3.477898169151024,38.0,1.137914400511144,1.401171179082894e-09,4.0260628164645595e-10,9.98564897436438e-10,0.9985648974364381,9.98564897436438,3.477898169151024,5.216847253726536,52.0,automatic
396.0,226.0,3.6125759969217834,41.0,1.0742998693442374,1.2417207262416241e-09,3.5554784116875737e-10,8.861728850728667e-10,0.8861728850728667,8.861728850728667,3.6125759969217834,5.418863995382675,52.0,automatic
175.0,229.0,5.108953969950291,82.0,1.0508838252891521,1.910525959658571e-09,4.552393011170164e-11,1.8650020295468694e-09,1.8650020295468694,18.650020295468693,5.108953969950291,7.6634309549254365,96.0,automatic
67.0,234.0,4.406461512053774,61.0,1.073023680704148,2.1347730250198538e-09,5.458218599319054e-10,1.5889511650879484e-09,1.5889511650879484,15.889511650879484,4.406461512053774,6.609692268080661,76.0,automatic
491.0,234.0,2.985410660720923,28.0,1.2073870691739297,6.458383272622825e-10,-2.0487195273588554e-10,8.507102799981681e-10,0.8507102799981681,8.50710279998168,2.985410660720923,4.478115991081385,44.0,automatic
379.0,250.0,4.652426491681278,68.0,1.0789583326647458,1.8942556412326894e-09,5.958216975354702e-10,1.2984339436972192e-09,1.2984339436972192,12.984339436972192,4.652426491681278,6.978639737521917,76.0,automatic
462.0,254.0,4.370193722368317,60.0,1.0106476583487134,1.5439354239532577e-09,2.2865334625699063e-10,1.315282077696267e-09,1.315282077696267,13.15282077696267,4.370193722368317,6.555290583552475,76.0,automatic
79.0,253.0,3.431831258788849,37.0,1.0235134274794264,1.2758879508467658e-09,2.589640446526431e-10,1.0169239061941227e-09,1.0169239061941227,10.169239061941227,3.431831258788849,5.147746888183273,52.0,automatic
215.0,261.0,4.145929793656026,54.0,1.05899052529708,-3.13872955404193e-10,-1.54544271824264e-09,1.231569762838447e-09,1.231569762838447,12.31569762838447,4.145929793656026,6.2188946904840385,64.0,automatic
59.0,261.0,4.068428945128219,52.0,1.0197686539897803,1.71569236595559e-09,5.146094383956523e-10,1.2010829275599377e-09,1.2010829275599377,12.010829275599377,4.068428945128219,6.102643417692329,72.0,automatic
294.0,269.0,5.108953969950291,82.0,0.9825211619200456,2.2537234301012177e-09,6.090690174431757e-10,1.644654412658042e-09,1.644654412658042,16.44654412658042,5.108953969950291,7.6634309549254365,96.0,automatic
2.0,272.0,3.2897623212397704,34.0,1.1747318946999283,1.5156286226059024e-09,4.73624806041073e-10,1.0420038165648293e-09,1.0420038165648293,10.420038165648293,3.2897623212397704,4.934643481859656,23.0,automatic
502.0,273.0,3.1915382432114616,32.0,1.105630018541109,1.0645953008037168e-09,2.585800601417887e-10,8.060152406619281e-10,0.8060152406619281,8.060152406619281,3.1915382432114616,4.787307364817193,32.0,automatic
133.0,277.0,4.753945931439391,71.0,1.0213312848548903,1.9095538483782093e-09,2.2358385282084114e-10,1.6859699955573682e-09,1.6859699955573682,16.85969995557368,4.753945931439391,7.130918897159087,92.0,automatic
317.0,283.0,3.826519928662906,46.0,1.1433285346948794,1.8577148708232016e-09,5.938284031170582e-10,1.2638864677061434e-09,1.2638864677061434,12.638864677061434,3.826519928662906,5.739779892994359,56.0,automatic
277.0,284.0,3.431831258788849,37.0,1.1346900731413607,1.6717782713726592e-09,5.898949662075381e-10,1.081883305165121e-09,1.081883305165121,10.818833051651211,3.431831258788849,5.147746888183273,52.0,automatic
114.0,284.0,3.141274657157109,31.0,1.2158780105262765,1.141345795652171e-09,6.276951354522442e-11,1.0785762821069467e-09,1.0785762821069467,10.785762821069467,3.141274657157109,4.7119119857356635,40.0,automatic
348.0,289.0,4.1073621666150775,53.0,1.0595954152819045,2.477859251115433e-09,4.529221997451316e-10,2.0249370513703013e-09,2.0249370513703013,20.249370513703013,4.1073621666150775,6.161043249922616,72.0,automatic
441.0,293.0,3.826519928662906,46.0,1.0860061991784666,1.6342902586785613e-09,3.9870351464799114e-10,1.2355867440305701e-09,1.2355867440305701,12.355867440305701,3.826519928662906,5.739779892994359,56.0,automatic
203.0,297.0,3.5682482323055424,40.0,1.0480974335065736,1.325140885910514e-09,2.9625506214880915e-10,1.028885823761705e-09,1.028885823761705,10.288858237617049,3.5682482323055424,5.352372348458314,52.0,automatic
486.0,301.0,2.4592453796829674,19.0,1.2801537005750372,1.0021826701844816e-09,3.881393956239876e-10,6.14043274560494e-10,0.614043274560494,6.14043274560494,2.4592453796829674,3.6888680695244513,24.0,automatic
426.0,317.0,4.478115991081385,63.0,0.6322917342649832,9.306051068636023e-11,-6.80244721662504e-10,7.733052323488643e-10,0.7733052323488643,7.733052323488643,4.478115991081385,6.717173986622077,76.0,automatic
78.0,319.0,3.477898169151024,38.0,1.0755246565499865,1.44330059015374e-09,3.30656377278693e-10,1.1126442128750469e-09,1.112644212875047,11.126442128750469,3.477898169151024,5.216847253726536,52.0,automatic
258.0,319.0,3.826519928662906,46.0,1.0635183109500361,1.7005598040853442e-09,4.553786653316294e-10,1.2451811387537148e-09,1.2451811387537148,12.451811387537148,3.826519928662906,5.739779892994359,56.0,automatic
510.0,322.0,4.068428945128219,52.0,1.039603048955831,1.7871613078312976e-09,8.754283686851494e-10,9.117329391461482e-10,0.9117329391461482,9.117329391461482,4.068428945128219,6.102643417692329,44.0,automatic
203.0,320.0,3.2897623212397704,34.0,1.1454006794618754,2.1562085450455015e-09,7.106924770905465e-10,1.445516067954955e-09,1.445516067954955,14.45516067954955,3.2897623212397704,4.934643481859656,32.0,automatic
410.0,338.0,4.720348719413148,70.0,1.0658583117993148,9.197935191274098e-10,-1.2233951074414051e-09,2.143188626568815e-09,2.143188626568815,21.43188626568815,4.720348719413148,7.080523079119722,92.0,automatic
153.0,339.0,4.686510657907603,69.0,1.0506317644878962,1.0482544832157714e-09,-1.2422753936647268e-09,2.2905298768804983e-09,2.2905298768804983,22.905298768804983,4.686510657907603,7.029765986861404,80.0,automatic
311.0,339.0,4.54864184146723,65.0,0.9897255752422212,2.2834907298374674e-09,6.175972233624094e-10,1.665893506475058e-09,1.665893506475058,16.65893506475058,4.54864184146723,6.822962762200845,76.0,automatic
84.0,343.0,3.385137501286538,36.0,1.1708043566345163,1.4874064202530235e-09,2.2531197740871534e-10,1.2620944428443082e-09,1.2620944428443082,12.620944428443082,3.385137501286538,5.077706251929807,44.0,automatic
8.0,346.0,3.6996385101659595,43.0,1.1267047410195665,1.5974601641488562e-09,3.8612830988160596e-10,1.2113318542672502e-09,1.2113318542672502,12.113318542672502,3.6996385101659595,5.549457765248939,52.0,automatic
261.0,346.0,3.1915382432114616,32.0,1.1768136879086513,1.978162078586365e-09,7.928303014104188e-10,1.1853317771759464e-09,1.1853317771759464,11.853317771759464,3.1915382432114616,4.787307364817193,32.0,automatic
469.0,352.0,2.985410660720923,28.0,1.1286030800767899,-7.623413011970115e-10,-1.43127509844021e-09,6.689337972431986e-10,0.6689337972431986,6.689337972431986,2.985410660720923,4.478115991081385,44.0,automatic
215.0,363.0,4.068428945128219,52.0,1.0686560805681522,1.9082144753213015e-09,1.5076094539434592e-10,1.7574535299269556e-09,1.7574535299269556,17.574535299269556,4.068428945128219,6.102643417692329,72.0,automatic
494.0,365.0,3.3377905890622728,35.0,1.138282013394669,1.098746094108094e-09,4.6179972346127585e-10,6.369463706468181e-10,0.6369463706468181,6.369463706468181,3.3377905890622728,5.006685883593409,44.0,automatic
164.0,369.0,4.259537945889915,57.0,1.1178233322580289,1.7706006660844764e-09,4.536506587049516e-10,1.3169500073795248e-09,1.3169500073795248,13.169500073795248,4.259537945889915,6.389306918834873,68.0,automatic
78.0,368.0,2.4592453796829674,19.0,1.3974662543915228,8.160458975225993e-10,1.2328496556968105e-10,6.927609319529182e-10,0.6927609319529182,6.927609319529182,2.4592453796829674,3.6888680695244513,24.0,automatic
32.0,373.0,4.1073621666150775,53.0,1.0892071590406167,1.906879987245702e-09,2.628028211715261e-10,1.644077166074176e-09,1.644077166074176,16.44077166074176,4.1073621666150775,6.161043249922616,72.0,automatic
397.0,376.0,4.029119531035698,51.0,1.0689806449436838,1.7591899048596815e-09,6.149164233359983e-10,1.1442734815236832e-09,1.1442734815236832,11.442734815236832,4.029119531035698,6.043679296553547,64.0,automatic
149.0,376.0,3.9088200952233594,48.0,1.133223860012313,1.7073623626018275e-09,3.2856603549014096e-10,1.3787963271116865e-09,1.3787963271116865,13.787963271116865,3.9088200952233594,5.8632301428350395,64.0,automatic
237.0,382.0,2.985410660720923,28.0,1.2947179437652612,1.4049824637041297e-09,6.223970228091957e-10,7.82585440894934e-10,0.782585440894934,7.82585440894934,2.985410660720923,4.478115991081385,44.0,automatic
310.0,390.0,5.014626706796775,79.0,1.0349962155877415,2.5837874062517585e-09,4.939079423227355e-10,2.089879463929023e-09,2.089879463929023,20.89879463929023,5.014626706796775,7.521940060195162,96.0,automatic
427.0,397.0,3.0382538898732494,29.0,1.2505080359301415,1.3684622324205975e-09,4.792356789184993e-10,8.892265535020982e-10,0.8892265535020982,8.892265535020982,3.0382538898732494,4.557380834809874,40.0,automatic
98.0,401.0,3.0382538898732494,29.0,1.2505080359301415,4.424075272790873e-10,-2.1589027093815716e-10,6.582977982172444e-10,0.6582977982172444,6.582977982172444,3.0382538898732494,4.557380834809874,40.0,automatic
495.0,401.0,2.9316150714175193,27.0,1.2484780172022165,8.529451034355873e-10,9.484911120405393e-11,7.580959922315333e-10,0.7580959922315333,7.580959922315333,2.9316150714175193,4.397422607126279,36.0,automatic
37.0,418.0,4.370193722368317,60.0,1.0106476583487134,1.6158736571014742e-09,9.65382218609534e-11,1.5193354352405208e-09,1.5193354352405208,15.193354352405208,4.370193722368317,6.555290583552475,76.0,automatic
153.0,418.0,4.3336224206596095,59.0,1.0378425764187664,1.9183532540267834e-09,5.475188358250449e-10,1.3708344182017385e-09,1.3708344182017385,13.708344182017385,4.3336224206596095,6.500433630989415,76.0,automatic
228.0,420.0,4.853342309955121,74.0,1.007231957916929,1.8212941155226758e-09,6.88676948801259e-10,1.1326171667214169e-09,1.1326171667214169,11.326171667214169,4.853342309955121,7.280013464932681,100.0,automatic
285.0,427.0,3.5682482323055424,40.0,1.1321312174210385,1.5736300040813944e-09,3.540635423737726e-10,1.2195664617076218e-09,1.2195664617076218,12.195664617076218,3.5682482323055424,5.352372348458314,52.0,automatic
78.0,432.0,2.8209479177387813,25.0,1.1559981640761265,-1.1357220719432348e-09,-1.8126489198522222e-09,6.769268479089874e-10,0.6769268479089874,6.769268479089874,2.8209479177387813,4.231421876608172,36.0,automatic
406.0,435.0,4.720348719413148,70.0,1.0480790531023696,1.8842714055722354e-09,4.495188804520822e-10,1.4347525251201532e-09,1.4347525251201532,14.347525251201532,4.720348719413148,7.080523079119722,92.0,automatic
478.0,441.0,3.5682482323055424,40.0,1.1321312174210385,1.7284753628388216e-09,1.9955748858935252e-10,1.5289178742494691e-09,1.5289178742494691,15.289178742494691,3.5682482323055424,5.352372348458314,52.0,automatic
496.0,445.0,3.431831258788849,37.0,1.2033266998743644,1.120025183709572e-09,4.0110066656939836e-10,7.189245171401737e-10,0.7189245171401737,7.189245171401737,3.431831258788849,5.147746888183273,52.0,automatic
305.0,449.0,3.826519928662906,46.0,0.9917822353928708,1.7913980299155696e-09,5.350104526069543e-10,1.2563875773086153e-09,1.2563875773086153,12.563875773086153,3.826519928662906,5.739779892994359,56.0,automatic
52.0,449.0,3.141274657157109,31.0,1.0710790804616994,-5.855581020064449e-10,-1.6976632877252484e-09,1.1121051857188036e-09,1.1121051857188036,11.121051857188036,3.141274657157109,4.7119119857356635,40.0,automatic
379.0,451.0,3.826519928662906,46.0,0.991782235392871,1.6685968162732934e-09,3.6370598199830795e-10,1.3048908342749854e-09,1.3048908342749854,13.048908342749854,3.826519928662906,5.739779892994359,56.0,automatic
446.0,454.0,2.763953195770684,24.0,1.3278012032165531,6.967301735549825e-10,-8.097134768236813e-11,7.777015212373506e-10,0.7777015212373506,7.777015212373506,2.763953195770684,4.145929793656026,36.0,automatic
208.0,460.0,4.652426491681278,68.0,0.9781764418328527,2.0018622315376433e-09,4.474790121777872e-10,1.5543832193598561e-09,1.5543832193598561,15.543832193598561,4.652426491681278,6.978639737521917,76.0,automatic
477.0,461.0,2.9316150714175193,27.0,1.1980820884424093,9.687841640015904e-10,2.6726099111584745e-10,7.01523172885743e-10,0.701523172885743,7.0152317288574295,2.9316150714175193,4.397422607126279,36.0,automatic
99.0,462.0,4.753945931439391,71.0,1.0213312848548906,2.350100558601298e-09,6.214667669368623e-10,1.7286337916644356e-09,1.7286337916644356,17.286337916644356,4.753945931439391,7.130918897159087,92.0,automatic
336.0,469.0,3.523362819972964,39.0,1.0788384776134494,1.0799138250305873e-09,5.95074042125665e-11,1.0204064208180208e-09,1.0204064208180208,10.204064208180208,3.523362819972964,5.285044229959446,52.0,automatic
435.0,468.0,4.1841419359420025,55.0,1.0303623084893772,1.2700106521990051e-09,2.420430262467521e-11,1.2458063495743299e-09,1.24580634957433,12.4580634957433,4.1841419359420025,6.276212903913004,64.0,automatic
280.0,491.0,4.820437914901168,73.0,0.9355429176354647,2.362442685921451e-09,8.850608856914022e-10,1.4773818002300487e-09,1.4773818002300487,14.773818002300487,4.820437914901168,7.230656872351752,100.0,automatic
497.0,501.0,3.9088200952233594,48.0,1.0349032021490827,2.0149355517418144e-09,8.529018602487781e-10,1.1620336914930363e-09,1.1620336914930363,11.620336914930363,3.9088200952233594,5.8632301428350395,64.0,automatic
126.0,510.0,3.742410318509555,44.0,0.9222578113239625,2.1050881038320313e-09,8.257674821710026e-10,1.2793206216610287e-09,1.2793206216610287,12.793206216610287,3.742410318509555,5.613615477764332,32.0,automatic
46.0,511.0,3.2897623212397704,34.0,0.9623115348078828,1.893915690942549e-09,9.559768532341195e-10,9.379388377084297e-10,0.9379388377084297,9.379388377084297,3.2897623212397704,4.934643481859656,17.0,automatic
217.0,509.0,2.111004122822376,14.0,1.500400304239239,-1.2224761203327716e-09,-1.8991304084892136e-09,6.766542881564419e-10,0.6766542881564419,6.766542881564419,2.111004122822376,3.1665061842335644,21.0,automatic
324.0,511.0,2.9316150714175193,27.0,0.764188571759201,2.0579231652106955e-09,9.006044243697886e-10,1.157318740840907e-09,1.157318740840907,11.57318740840907,2.9316150714175193,4.397422607126279,20.0,automatic
135.0,6.0,3.826519928662906,45.0,1.0,-1.0930641947126674e-09,-1.4887393540163885e-09,3.956751593037211e-10,0.3956751593037211,3.956751593037211,3.826519928662906,5.739779892994359,56.0,false_negative
366.0,360.0,3.826519928662906,45.0,1.0,5.07012209993718e-10,-1.0057545074548813e-10,6.075876607392061e-10,0.6075876607392061,6.075876607392061,3.826519928662906,5.739779892994359,56.0,false_negative
15.0,449.0,3.826519928662906,45.0,1.0,6.349368808500344e-10,-7.292562734240171e-11,7.078625081924361e-10,0.7078625081924361,7.078625081924361,3.826519928662906,5.739779892994359,56.0,false_negative
