cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count
417.0,272.0,4.51351666838205,64.0,0.7953589806573075,1.8387500411165547e-09,8.52317105781708e-10,9.864329353348467e-10,0.9864329353348467,9.864329353348467,4.51351666838205,6.770275002573076,76.0
24.0,276.0,6.102643417692329,117.0,0.6370305311611358,1.8496892906227913e-09,3.6055000651735725e-10,1.489139284105434e-09,1.489139284105434,14.89139284105434,6.102643417692329,9.153965126538495,140.0
145.0,270.0,2.5854414729132054,21.0,1.2576948637228433,-7.569784798988621e-10,-1.3755899197498422e-09,6.186114398509801e-10,0.6186114398509801,6.186114398509801,2.5854414729132054,3.8781622093698083,24.0
119.0,279.0,5.077706251929807,81.0,0.9020408022381139,1.0668897987287096e-09,-4.756189192489657e-11,1.1144516906536062e-09,1.1144516906536062,11.144516906536062,5.077706251929807,7.61655937789471,104.0
259.0,282.0,5.698035485213008,102.0,0.8857104904509743,1.8086370179304367e-09,5.639379241362263e-10,1.2446990937942104e-09,1.2446990937942104,12.446990937942104,5.698035485213008,8.547053227819513,132.0
454.0,284.0,4.583497844237541,66.0,0.8328758957991739,9.024596625550885e-10,2.387108288814943e-10,6.637488336735942e-10,0.6637488336735942,6.637488336735942,4.583497844237541,6.875246766356311,76.0
232.0,287.0,5.077706251929807,81.0,0.950294068216694,1.3113442554057997e-09,-4.05453101648412e-12,1.3153987864222838e-09,1.3153987864222838,13.153987864222838,5.077706251929807,7.61655937789471,104.0
60.0,299.0,5.613615477764332,99.0,0.9101918367418476,2.5980575468764755e-09,1.1824676238170184e-09,1.415589923059457e-09,1.415589923059457,14.15589923059457,5.613615477764332,8.420423216646498,124.0
223.0,299.0,4.686510657907603,69.0,0.9039840363994195,1.0603532496489265e-09,6.953636624840165e-11,9.908168834005249e-10,0.9908168834005249,9.908168834005249,4.686510657907603,7.029765986861404,80.0
503.0,297.0,4.753945931439391,71.0,0.9449347653367396,1.1984139236531632e-09,2.337340043734315e-10,9.646799192797317e-10,0.9646799192797317,9.646799192797317,4.753945931439391,7.130918897159087,92.0
305.0,301.0,4.982787485166879,78.0,1.0218949976689091,1.5524750374140694e-09,2.951190819500127e-10,1.2573559554640568e-09,1.2573559554640568,12.573559554640568,4.982787485166879,7.474181227750319,108.0
180.0,308.0,4.583497844237541,66.0,1.00495212255364,1.4967010963928828e-09,1.6786262657664253e-10,1.3288384698162403e-09,1.3288384698162403,13.288384698162403,4.583497844237541,6.875246766356311,76.0
382.0,314.0,5.725898905580716,103.0,1.0099631861629554,2.1033224051336674e-09,1.9573021675656221e-10,1.907592188377105e-09,1.9075921883771052,19.075921883771052,5.725898905580716,8.588848358371074,132.0
83.0,320.0,5.262410103554244,87.0,1.020686221417931,1.0501074454438708e-09,-3.723520658471813e-10,1.422459511291052e-09,1.422459511291052,14.22459511291052,5.262410103554244,7.893615155331366,104.0
415.0,321.0,4.950743503369154,77.0,0.9716885450990359,9.003141010488491e-10,-3.966829642543246e-10,1.2969970653031737e-09,1.2969970653031737,12.969970653031737,4.950743503369154,7.42611525505373,108.0
41.0,340.0,4.950743503369154,77.0,0.9868055432593259,1.7892015646836512e-09,4.052252561281833e-10,1.383976308555468e-09,1.383976308555468,13.83976308555468,4.950743503369154,7.42611525505373,108.0
245.0,340.0,5.382025607773058,91.0,0.7761277795311586,1.6548696857299205e-09,3.367845308188677e-10,1.3180851549110528e-09,1.3180851549110528,13.180851549110528,5.382025607773058,8.073038411659587,124.0
353.0,342.0,5.499039842323396,95.0,0.5813989675879221,8.734318823755416e-10,5.25088774544491e-11,8.209230049210925e-10,0.8209230049210925,8.209230049210925,5.499039842323396,8.248559763485094,124.0
497.0,340.0,4.686510657907603,69.0,0.7700333676719727,1.2730315690490102e-09,3.69112296283447e-10,9.039192727655632e-10,0.9039192727655632,9.039192727655632,4.686510657907603,7.029765986861404,80.0
101.0,355.0,4.787307364817192,72.0,1.0529332270693823,2.7760002629939606e-10,-6.224004645005721e-10,9.000004907999681e-10,0.9000004907999681,9.000004907999681,4.787307364817192,7.180961047225788,92.0
