cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
9.0,108.0,3.1915382432114616,32.0,1.105630018541109,2.1650903292425028e-09,4.478916265648891e-10,1.7171987026776137e-09,1.7171987026776137,17.171987026776137,3.1915382432114616,4.787307364817193,32.0,automatic
144.0,110.0,2.876813695875796,26.0,1.2384256479434992,2.223100148412982e-09,3.183140973028742e-10,1.9047860511101078e-09,1.9047860511101078,19.047860511101078,2.876813695875796,4.315220543813694,36.0,automatic
210.0,110.0,3.5682482323055424,40.0,1.1321312174210385,3.0587199439935375e-09,8.233309034544334e-10,2.235389040539104e-09,2.235389040539104,22.35389040539104,3.5682482323055424,5.352372348458314,52.0,automatic
268.0,110.0,2.985410660720923,28.0,1.2424554991254615,1.7441218469471664e-09,5.8480826084506e-11,1.6856410208626604e-09,1.6856410208626604,16.856410208626606,2.985410660720923,4.478115991081385,44.0,automatic
493.0,109.0,2.9316150714175193,27.0,1.1642661024177179,1.8114603150820585e-09,7.372622651269367e-11,1.7377340885693648e-09,1.7377340885693648,17.37734088569365,2.9316150714175193,4.397422607126279,36.0,automatic
309.0,111.0,3.385137501286538,36.0,1.0780241689052947,2.4112438712364792e-09,2.8282949593450013e-10,2.128414375301979e-09,2.128414375301979,21.28414375301979,3.385137501286538,5.077706251929807,44.0,automatic
467.0,111.0,2.985410660720923,28.0,1.2073870691739297,1.9778241266976693e-09,5.242806883076767e-11,1.9253960578669016e-09,1.9253960578669016,19.253960578669016,2.985410660720923,4.478115991081385,44.0,automatic
240.0,113.0,2.5231325220201604,20.0,1.347530211131618,-1.0268584871298003e-09,-2.3244517421971977e-09,1.2975932550673974e-09,1.2975932550673974,12.975932550673974,2.5231325220201604,3.7846987830302403,24.0,automatic
353.0,112.0,2.256758334191025,16.0,1.3414659073803088,-1.0838399067125692e-09,-2.5338331433033545e-09,1.4499932365907853e-09,1.4499932365907853,14.499932365907853,2.256758334191025,3.385137501286538,16.0,automatic
390.0,113.0,2.985410660720923,28.0,0.6832938126995834,1.3575928159426098e-09,5.34393224116414e-10,8.231995918261958e-10,0.8231995918261958,8.231995918261958,2.985410660720923,4.478115991081385,44.0,automatic
78.0,115.0,3.5682482323055424,40.0,1.1065010026804611,2.228605966436703e-09,4.164517342086782e-10,1.8121542322280249e-09,1.8121542322280249,18.12154232228025,3.5682482323055424,5.352372348458314,52.0,automatic
95.0,114.0,2.1850968611841584,15.0,1.331202320491566,-9.124486721745484e-10,-1.895974488519414e-09,9.835258163448657e-10,0.9835258163448657,9.835258163448657,2.1850968611841584,3.2776452917762375,24.0,automatic
166.0,114.0,2.6462837142006137,22.0,1.25731000235922,1.4494714317692114e-09,1.589549464275919e-10,1.2905164853416196e-09,1.2905164853416196,12.905164853416196,2.6462837142006137,3.9694255713009206,24.0,automatic
430.0,119.0,2.393653682408596,18.0,1.3744708899359803,1.6511152445275457e-09,4.0950072499601475e-10,1.241614519531531e-09,1.241614519531531,12.416145195315309,2.393653682408596,3.590480523612894,16.0,automatic
409.0,121.0,3.0382538898732494,29.0,1.2505080359301415,2.0586126137089877e-09,6.790580042714822e-10,1.3795546094375055e-09,1.3795546094375055,13.795546094375055,3.0382538898732494,4.557380834809874,40.0,automatic
369.0,123.0,3.6125759969217834,41.0,1.1604344978565644,2.1625827795190844e-09,2.15314044371695e-10,1.9472687351473894e-09,1.9472687351473894,19.472687351473894,3.6125759969217834,5.418863995382675,52.0,automatic
448.0,122.0,2.5231325220201604,20.0,1.2389643882700017,2.015137834376901e-09,3.589045449725603e-10,1.6562332894043408e-09,1.6562332894043408,16.562332894043408,2.5231325220201604,3.7846987830302403,24.0,automatic
13.0,125.0,2.9316150714175193,27.0,1.2860574036336336,1.8304727733564619e-09,5.5853087779778043e-11,1.7746196855766838e-09,1.7746196855766838,17.74619685576684,2.9316150714175193,4.397422607126279,36.0,automatic
244.0,125.0,2.8209479177387813,25.0,1.2815656405965272,-7.325885453823844e-10,-2.287608991125012e-09,1.5550204457426275e-09,1.5550204457426275,15.550204457426275,2.8209479177387813,4.231421876608172,36.0,automatic
288.0,127.0,2.9316150714175193,27.0,1.1318618593521357,1.8231591791817436e-09,-9.221089170008412e-11,1.9153700708818278e-09,1.9153700708818278,19.153700708818278,2.9316150714175193,4.397422607126279,36.0,automatic
471.0,124.0,1.9544100476116797,12.0,1.4373655585403924,-2.11066414346206e-10,-1.0559002006083062e-09,8.448337862621003e-10,0.8448337862621003,8.448337862621003,1.9544100476116797,2.9544100476116797,16.0,automatic
155.0,128.0,2.876813695875796,26.0,1.2022380906391712,1.4219271315951687e-09,-2.4969279421860335e-10,1.671619925813772e-09,1.671619925813772,16.71619925813772,2.876813695875796,4.315220543813694,36.0,automatic
208.0,128.0,3.0901936161855166,30.0,1.2092175857965604,2.5665913838679444e-09,5.973255501334762e-10,1.969265833734468e-09,1.9692658337344682,19.69265833734468,3.0901936161855166,4.635290424278275,40.0,automatic
481.0,133.0,3.7846987830302403,45.0,0.7158230825915767,2.0874615369592675e-09,4.177236057056888e-10,1.6697379312535787e-09,1.6697379312535787,16.697379312535787,3.7846987830302403,5.6770481745453605,56.0,automatic
38.0,131.0,3.6125759969217834,41.0,1.2277497479199184,2.4678259435972905e-09,3.242806440040269e-10,2.1435452995932636e-09,2.1435452995932636,21.435452995932636,3.6125759969217834,5.418863995382675,52.0,automatic
127.0,132.0,3.477898169151024,38.0,1.051175952546438,1.6815773218326058e-09,-1.056997024628803e-10,1.787277024295486e-09,1.787277024295486,17.87277024295486,3.477898169151024,5.216847253726536,52.0,automatic
271.0,133.0,3.477898169151024,38.0,1.137914400511144,1.7790484641011517e-09,1.887741282735611e-10,1.5902743358275906e-09,1.5902743358275906,15.902743358275906,3.477898169151024,5.216847253726536,52.0,automatic
342.0,130.0,2.6462837142006137,22.0,1.3628608270970017,8.659324923776524e-10,-4.187955399137522e-10,1.2847280322914045e-09,1.2847280322914045,12.847280322914045,2.6462837142006137,3.9694255713009206,24.0,automatic
421.0,133.0,2.4592453796829674,19.0,1.235849043114212,1.9162291753360705e-09,3.41637551581897e-10,1.5745916237541735e-09,1.5745916237541735,15.745916237541735,2.4592453796829674,3.6888680695244513,24.0,automatic
240.0,134.0,2.111004122822376,14.0,1.3503486408337697,-1.40350098210007e-09,-2.199550319659238e-09,7.960493375591682e-10,0.7960493375591682,7.960493375591682,2.111004122822376,3.1665061842335644,24.0,automatic
405.0,135.0,2.985410660720923,28.0,1.2073870691739297,2.0494048680319565e-09,5.89418458485369e-10,1.4599864095465875e-09,1.4599864095465875,14.599864095465875,2.985410660720923,4.478115991081385,44.0,automatic
504.0,136.0,2.8209479177387813,25.0,1.2815656405965272,2.470668392096087e-10,-1.5650216678153583e-09,1.812088507024967e-09,1.812088507024967,18.12088507024967,2.8209479177387813,4.231421876608172,36.0,automatic
162.0,138.0,2.8209479177387813,25.0,1.2815656405965272,-8.957056207847813e-10,-2.3867152698642258e-09,1.4910096490794444e-09,1.4910096490794444,14.910096490794444,2.8209479177387813,4.231421876608172,36.0,automatic
50.0,141.0,2.985410660720923,28.0,1.2947179437652612,1.7461250223504976e-09,2.6757246418540603e-10,1.4785525581650916e-09,1.4785525581650916,14.785525581650916,2.985410660720923,4.478115991081385,44.0,automatic
78.0,141.0,2.326213245840639,17.0,1.4253075265915784,1.0834494412748086e-09,-1.2919609826411715e-10,1.2126455395389257e-09,1.2126455395389257,12.126455395389257,2.326213245840639,3.4893198687609583,16.0,automatic
122.0,143.0,2.5854414729132054,21.0,1.3009126076835016,9.051114857605569e-10,-2.8920569931922824e-11,9.340320556924797e-10,0.9340320556924797,9.340320556924798,2.5854414729132054,3.8781622093698083,24.0,automatic
